season,round,constructor,constructor_points_after_race,constructor_wins_after_race,constructor_standings_pos_after_race,constructor_points,constructor_wins,constructor_standings_pos
2002,15,sauber,11.0,0,5,11.0,0.0,5.0
2002,15,jaguar,8.0,0,6,4.0,0.0,8.0
2002,15,jordan,7.0,0,7,7.0,0.0,6.0
2002,15,bar,6.0,0,8,5.0,0.0,7.0
2002,15,minardi,2.0,0,9,2.0,0.0,9.0
2002,15,toyota,2.0,0,10,2.0,0.0,10.0
2002,15,arrows,2.0,0,11,2.0,0.0,11.0
2002,16,ferrari,205.0,14,1,189.0,13.0,1.0
2002,16,williams,89.0,1,2,86.0,1.0,2.0
2002,16,mclaren,61.0,1,3,57.0,1.0,3.0
2002,16,renault,22.0,0,4,20.0,0.0,4.0
2002,16,sauber,11.0,0,5,11.0,0.0,5.0
2002,16,jaguar,8.0,0,6,8.0,0.0,6.0
2002,16,bar,7.0,0,7,6.0,0.0,8.0
2002,16,jordan,7.0,0,8,7.0,0.0,7.0
2002,16,minardi,2.0,0,9,2.0,0.0,9.0
2002,16,toyota,2.0,0,10,2.0,0.0,10.0
2002,16,arrows,2.0,0,11,2.0,0.0,11.0
2002,17,ferrari,221.0,15,1,205.0,14.0,1.0
2002,17,williams,92.0,1,2,89.0,1.0,2.0
2002,17,mclaren,65.0,1,3,61.0,1.0,3.0
2002,17,renault,23.0,0,4,22.0,0.0,4.0
2002,17,sauber,11.0,0,5,11.0,0.0,5.0
2002,17,jordan,9.0,0,6,7.0,0.0,8.0
2002,17,jaguar,8.0,0,7,8.0,0.0,6.0
2002,17,bar,7.0,0,8,7.0,0.0,7.0
2002,17,minardi,2.0,0,9,2.0,0.0,9.0
2002,17,toyota,2.0,0,10,2.0,0.0,10.0
2002,17,arrows,2.0,0,11,2.0,0.0,11.0
2003,1,mclaren,16.0,1,1,0.0,0.0,0.0
2003,1,williams,9.0,0,2,0.0,0.0,0.0
2003,1,renault,6.0,0,3,0.0,0.0,0.0
2003,1,ferrari,5.0,0,4,0.0,0.0,0.0
2003,1,sauber,3.0,0,5,0.0,0.0,0.0
2003,1,bar,0.0,0,6,0.0,0.0,0.0
2003,1,minardi,0.0,0,7,0.0,0.0,0.0
2003,2,mclaren,26.0,2,1,16.0,1.0,1.0
2003,2,ferrari,16.0,0,2,5.0,0.0,4.0
2003,2,renault,16.0,0,3,6.0,0.0,3.0
2003,2,williams,14.0,0,4,9.0,0.0,2.0
2003,2,sauber,4.0,0,5,3.0,0.0,5.0
2003,2,bar,2.0,0,6,0.0,0.0,6.0
2003,2,jordan,0.0,0,7,0.0,0.0,0.0
2003,2,minardi,0.0,0,8,0.0,0.0,7.0
2003,2,toyota,0.0,0,9,0.0,0.0,0.0
2003,3,mclaren,39.0,2,1,26.0,2.0,1.0
2003,3,renault,23.0,0,2,16.0,0.0,3.0
2003,3,ferrari,16.0,0,3,16.0,0.0,2.0
2003,3,williams,16.0,0,4,14.0,0.0,4.0
2003,3,jordan,10.0,1,5,0.0,0.0,7.0
2003,3,sauber,8.0,0,6,4.0,0.0,5.0
2003,3,bar,5.0,0,7,2.0,0.0,6.0
2003,3,jaguar,0.0,0,8,0.0,0.0,0.0
2003,3,toyota,0.0,0,9,0.0,0.0,9.0
2003,3,minardi,0.0,0,10,0.0,0.0,8.0
2003,4,mclaren,51.0,2,1,39.0,2.0,1.0
2003,4,ferrari,32.0,1,2,16.0,0.0,3.0
2003,4,renault,26.0,0,3,23.0,0.0,2.0
2003,4,williams,23.0,0,4,16.0,0.0,4.0
2003,4,jordan,10.0,1,5,10.0,1.0,5.0
2003,4,sauber,8.0,0,6,8.0,0.0,6.0
2003,4,bar,6.0,0,7,5.0,0.0,7.0
2003,4,toyota,0.0,0,8,0.0,0.0,9.0
2003,4,jaguar,0.0,0,9,0.0,0.0,8.0
2003,4,minardi,0.0,0,10,0.0,0.0,10.0
2003,5,mclaren,51.0,2,1,51.0,2.0,1.0
2003,5,ferrari,48.0,2,2,32.0,1.0,2.0
2003,5,renault,34.0,0,3,26.0,0.0,3.0
2003,5,williams,32.0,0,4,23.0,0.0,4.0
2003,5,jordan,11.0,1,5,10.0,1.0,5.0
2003,5,sauber,8.0,0,6,8.0,0.0,6.0
2003,5,bar,6.0,0,7,6.0,0.0,7.0
2003,5,toyota,3.0,0,8,0.0,0.0,8.0
2003,5,jaguar,2.0,0,9,0.0,0.0,9.0
2003,5,minardi,0.0,0,10,0.0,0.0,10.0
2003,6,ferrari,64.0,3,1,48.0,2.0,2.0
2003,6,mclaren,63.0,2,2,51.0,2.0,1.0
2003,6,renault,35.0,0,3,34.0,0.0,3.0
2003,6,williams,35.0,0,4,32.0,0.0,4.0
2003,6,jordan,11.0,1,5,11.0,1.0,5.0
2003,6,bar,11.0,0,6,6.0,0.0,7.0
2003,6,sauber,8.0,0,7,8.0,0.0,6.0
2003,6,jaguar,4.0,0,8,2.0,0.0,9.0
2003,6,toyota,3.0,0,9,3.0,0.0,8.0
2003,6,minardi,0.0,0,10,0.0,0.0,10.0
2003,7,mclaren,73.0,2,1,63.0,2.0,2.0
2003,7,ferrari,71.0,3,2,64.0,3.0,1.0
2003,7,williams,50.0,1,3,35.0,0.0,4.0
2003,7,renault,42.0,0,4,35.0,0.0,3.0
2003,7,jordan,11.0,1,5,11.0,1.0,5.0
2003,7,bar,11.0,0,6,11.0,0.0,6.0
2003,7,sauber,8.0,0,7,8.0,0.0,7.0
2003,7,jaguar,4.0,0,8,4.0,0.0,8.0
2003,7,toyota,3.0,0,9,3.0,0.0,9.0
2003,7,minardi,0.0,0,10,0.0,0.0,10.0
2003,8,ferrari,85.0,4,1,71.0,3.0,2.0
2003,8,mclaren,76.0,2,2,73.0,2.0,1.0
2003,8,williams,64.0,1,3,50.0,1.0,3.0
2003,8,renault,47.0,0,4,42.0,0.0,4.0
2003,8,jordan,11.0,1,5,11.0,1.0,5.0
2003,8,bar,11.0,0,6,11.0,0.0,6.0
2003,8,sauber,8.0,0,7,8.0,0.0,7.0
2003,8,jaguar,6.0,0,8,4.0,0.0,8.0
2003,8,toyota,4.0,0,9,3.0,0.0,9.0
2003,8,minardi,0.0,0,10,0.0,0.0,10.0
2003,9,ferrari,95.0,4,1,85.0,4.0,1.0
2003,9,williams,82.0,2,2,64.0,1.0,3.0
2003,9,mclaren,76.0,2,3,76.0,2.0,2.0
2003,9,renault,52.0,0,4,47.0,0.0,4.0
2003,9,bar,13.0,0,5,11.0,0.0,6.0
2003,9,jordan,11.0,1,6,11.0,1.0,5.0
2003,9,sauber,9.0,0,7,8.0,0.0,7.0
2003,9,jaguar,9.0,0,8,6.0,0.0,8.0
2003,9,toyota,4.0,0,9,4.0,0.0,9.0
2003,9,minardi,0.0,0,10,0.0,0.0,10.0
2003,10,ferrari,103.0,4,1,95.0,4.0,1.0
2003,10,williams,100.0,3,2,82.0,2.0,2.0
2003,10,mclaren,85.0,2,3,76.0,2.0,3.0
2003,10,renault,52.0,0,4,52.0,0.0,4.0
2003,10,bar,13.0,0,5,13.0,0.0,5.0
2003,10,jaguar,12.0,0,6,9.0,0.0,8.0
2003,10,jordan,11.0,1,7,11.0,1.0,6.0
2003,10,sauber,9.0,0,8,9.0,0.0,7.0
2003,10,toyota,5.0,0,9,4.0,0.0,9.0
2003,10,minardi,0.0,0,10,0.0,0.0,10.0
2003,11,ferrari,118.0,5,1,103.0,4.0,1.0
2003,11,williams,108.0,3,2,100.0,3.0,2.0
2003,11,mclaren,95.0,2,3,85.0,2.0,3.0
2003,11,renault,55.0,0,4,52.0,0.0,4.0
2003,11,bar,14.0,0,5,13.0,0.0,5.0
2003,11,jaguar,12.0,0,6,12.0,0.0,6.0
2003,11,jordan,11.0,1,7,11.0,1.0,7.0
2003,11,sauber,9.0,0,8,9.0,0.0,8.0
2003,11,toyota,7.0,0,9,5.0,0.0,9.0
2003,11,minardi,0.0,0,10,0.0,0.0,10.0
2003,12,ferrari,120.0,5,1,118.0,5.0,1.0
2003,12,williams,118.0,4,2,108.0,3.0,2.0
2003,12,mclaren,103.0,2,3,95.0,2.0,3.0
2003,12,renault,66.0,0,4,55.0,0.0,4.0
2003,12,bar,15.0,0,5,14.0,0.0,5.0
2003,12,toyota,14.0,0,6,7.0,0.0,9.0
2003,12,jaguar,12.0,0,7,12.0,0.0,6.0
2003,12,jordan,11.0,1,8,11.0,1.0,7.0
2003,12,sauber,9.0,0,9,9.0,0.0,8.0
2003,12,minardi,0.0,0,10,0.0,0.0,10.0
2003,13,williams,129.0,4,1,118.0,4.0,2.0
2003,13,ferrari,121.0,5,2,120.0,5.0,1.0
2003,13,mclaren,115.0,2,3,103.0,2.0,3.0
2003,13,renault,78.0,1,4,66.0,0.0,4.0
2003,13,bar,15.0,0,5,15.0,0.0,5.0
2003,13,jaguar,15.0,0,6,12.0,0.0,7.0
2003,13,toyota,14.0,0,7,14.0,0.0,6.0
2003,13,jordan,11.0,1,8,11.0,1.0,8.0
2003,13,sauber,9.0,0,9,9.0,0.0,9.0
2003,13,minardi,0.0,0,10,0.0,0.0,10.0
2003,14,williams,141.0,4,1,129.0,4.0,1.0
2003,14,ferrari,137.0,6,2,121.0,5.0,2.0
2003,14,mclaren,120.0,2,3,115.0,2.0,3.0
2003,14,renault,79.0,1,4,78.0,1.0,4.0
2003,14,bar,18.0,0,5,15.0,0.0,5.0
2003,14,jaguar,17.0,0,6,15.0,0.0,6.0
2003,14,toyota,14.0,0,7,14.0,0.0,7.0
2003,14,jordan,11.0,1,8,11.0,1.0,8.0
2003,14,sauber,9.0,0,9,9.0,0.0,9.0
2003,14,minardi,0.0,0,10,0.0,0.0,10.0
2003,15,ferrari,147.0,7,1,137.0,6.0,2.0
2003,15,williams,144.0,4,2,141.0,4.0,1.0
2003,15,mclaren,128.0,2,3,120.0,2.0,3.0
2003,15,renault,84.0,1,4,79.0,1.0,4.0
2003,15,sauber,19.0,0,5,9.0,0.0,9.0
2003,15,bar,18.0,0,6,18.0,0.0,5.0
2003,15,jaguar,18.0,0,7,17.0,0.0,6.0
2003,15,toyota,14.0,0,8,14.0,0.0,7.0
2003,15,jordan,13.0,1,9,11.0,1.0,8.0
2003,15,minardi,0.0,0,10,0.0,0.0,10.0
2003,16,ferrari,158.0,8,1,147.0,7.0,1.0
2003,16,williams,144.0,4,2,144.0,4.0,2.0
2003,16,mclaren,142.0,2,3,128.0,2.0,3.0
2003,16,renault,88.0,1,4,84.0,1.0,4.0
2003,16,bar,26.0,0,5,18.0,0.0,6.0
2003,16,sauber,19.0,0,6,19.0,0.0,5.0
2003,16,jaguar,18.0,0,7,18.0,0.0,7.0
2003,16,toyota,16.0,0,8,14.0,0.0,8.0
2003,16,jordan,13.0,1,9,13.0,1.0,9.0
2003,16,minardi,0.0,0,10,0.0,0.0,10.0
2004,1,ferrari,18.0,1,1,0.0,0.0,0.0
2004,1,williams,9.0,0,2,0.0,0.0,0.0
2004,1,renault,8.0,0,3,0.0,0.0,0.0
2004,1,bar,3.0,0,4,0.0,0.0,0.0
2004,1,mclaren,1.0,0,5,0.0,0.0,0.0
2004,1,sauber,0.0,0,6,0.0,0.0,0.0
2004,1,jaguar,0.0,0,7,0.0,0.0,0.0
2004,1,toyota,0.0,0,8,0.0,0.0,0.0
2004,1,jordan,0.0,0,9,0.0,0.0,0.0
2004,2,ferrari,33.0,2,1,18.0,1.0,1.0
2004,2,williams,17.0,0,2,9.0,0.0,2.0
2004,2,renault,14.0,0,3,8.0,0.0,3.0
2004,2,bar,9.0,0,4,3.0,0.0,4.0
2004,2,mclaren,4.0,0,5,1.0,0.0,5.0
2004,2,sauber,1.0,0,6,0.0,0.0,6.0
2004,2,toyota,0.0,0,7,0.0,0.0,8.0
2004,2,jaguar,0.0,0,8,0.0,0.0,7.0
2004,2,jordan,0.0,0,9,0.0,0.0,9.0
2004,2,minardi,0.0,0,10,0.0,0.0,0.0
2004,3,ferrari,51.0,3,1,33.0,2.0,1.0
2004,3,renault,22.0,0,2,14.0,0.0,3.0
2004,3,williams,19.0,0,3,17.0,0.0,2.0
2004,3,bar,19.0,0,4,9.0,0.0,4.0
2004,3,mclaren,4.0,0,5,4.0,0.0,5.0
2004,3,sauber,1.0,0,6,1.0,0.0,6.0
2004,3,jaguar,1.0,0,7,0.0,0.0,8.0
2004,3,toyota,0.0,0,8,0.0,0.0,7.0
2004,3,jordan,0.0,0,9,0.0,0.0,9.0
2004,3,minardi,0.0,0,10,0.0,0.0,10.0
2004,4,ferrari,64.0,4,1,51.0,3.0,1.0
2004,4,renault,31.0,0,2,22.0,0.0,2.0
2004,4,bar,27.0,0,3,19.0,0.0,4.0
2004,4,williams,27.0,0,4,19.0,0.0,3.0
2004,4,mclaren,5.0,0,5,4.0,0.0,5.0
2004,4,sauber,1.0,0,6,1.0,0.0,6.0
2004,4,jaguar,1.0,0,7,1.0,0.0,7.0
2004,4,toyota,0.0,0,8,0.0,0.0,8.0
2004,4,jordan,0.0,0,9,0.0,0.0,9.0
2004,4,minardi,0.0,0,10,0.0,0.0,10.0
2004,5,ferrari,82.0,5,1,64.0,4.0,1.0
2004,5,renault,42.0,0,2,31.0,0.0,2.0
2004,5,bar,32.0,0,3,27.0,0.0,3.0
2004,5,williams,30.0,0,4,27.0,0.0,4.0
2004,5,mclaren,5.0,0,5,5.0,0.0,5.0
2004,5,sauber,3.0,0,6,1.0,0.0,6.0
2004,5,jaguar,1.0,0,7,1.0,0.0,7.0
2004,5,toyota,0.0,0,8,0.0,0.0,8.0
2004,5,jordan,0.0,0,9,0.0,0.0,9.0
2004,5,minardi,0.0,0,10,0.0,0.0,10.0
2004,6,ferrari,88.0,5,1,82.0,5.0,1.0
2004,6,renault,52.0,1,2,42.0,0.0,2.0
2004,6,bar,40.0,0,3,32.0,0.0,3.0
2004,6,williams,35.0,0,4,30.0,0.0,4.0
2004,6,sauber,7.0,0,5,3.0,0.0,6.0
2004,6,mclaren,5.0,0,6,5.0,0.0,5.0
2004,6,toyota,4.0,0,7,0.0,0.0,8.0
2004,6,jordan,2.0,0,8,0.0,0.0,9.0
2004,6,jaguar,1.0,0,9,1.0,0.0,7.0
2004,6,minardi,0.0,0,10,0.0,0.0,10.0
2004,7,ferrari,106.0,6,1,88.0,5.0,1.0
2004,7,renault,61.0,1,2,52.0,1.0,2.0
2004,7,bar,46.0,0,3,40.0,0.0,3.0
2004,7,williams,36.0,0,4,35.0,0.0,4.0
2004,7,sauber,10.0,0,5,7.0,0.0,5.0
2004,7,mclaren,5.0,0,6,5.0,0.0,6.0
2004,7,toyota,4.0,0,7,4.0,0.0,7.0
2004,7,jaguar,3.0,0,8,1.0,0.0,9.0
2004,7,jordan,2.0,0,9,2.0,0.0,8.0
2004,7,minardi,0.0,0,10,0.0,0.0,10.0
2004,8,ferrari,124.0,7,1,106.0,6.0,1.0
2004,8,renault,61.0,1,2,61.0,1.0,2.0
2004,8,bar,52.0,0,3,46.0,0.0,3.0
2004,8,williams,36.0,0,4,36.0,0.0,4.0
2004,8,sauber,15.0,0,5,10.0,0.0,5.0
2004,8,mclaren,12.0,0,6,5.0,0.0,6.0
2004,8,jordan,5.0,0,7,2.0,0.0,9.0
2004,8,toyota,4.0,0,8,4.0,0.0,7.0
2004,8,jaguar,3.0,0,9,3.0,0.0,8.0
2004,8,minardi,0.0,0,10,0.0,0.0,10.0
2004,9,ferrari,142.0,8,1,124.0,7.0,1.0
2004,9,renault,66.0,1,2,61.0,1.0,2.0
2004,9,bar,58.0,0,3,52.0,0.0,3.0
2004,9,williams,36.0,0,4,36.0,0.0,4.0
2004,9,mclaren,17.0,0,5,12.0,0.0,6.0
2004,9,sauber,15.0,0,6,15.0,0.0,5.0
2004,9,toyota,8.0,0,7,4.0,0.0,8.0
2004,9,jordan,5.0,0,8,5.0,0.0,7.0
2004,9,jaguar,3.0,0,9,3.0,0.0,9.0
2004,9,minardi,1.0,0,10,0.0,0.0,10.0
2004,10,ferrari,158.0,9,1,142.0,8.0,1.0
2004,10,renault,79.0,1,2,66.0,1.0,2.0
2004,10,bar,62.0,0,3,58.0,0.0,3.0
2004,10,williams,37.0,0,4,36.0,0.0,4.0
2004,10,mclaren,22.0,0,5,17.0,0.0,5.0
2004,10,sauber,15.0,0,6,15.0,0.0,6.0
2004,10,toyota,8.0,0,7,8.0,0.0,7.0
2004,10,jordan,5.0,0,8,5.0,0.0,8.0
2004,10,jaguar,3.0,0,9,3.0,0.0,9.0
2004,10,minardi,1.0,0,10,1.0,0.0,10.0
2004,11,ferrari,174.0,10,1,158.0,9.0,1.0
2004,11,renault,79.0,1,2,79.0,1.0,2.0
2004,11,bar,67.0,0,3,62.0,0.0,3.0
2004,11,williams,41.0,0,4,37.0,0.0,4.0
2004,11,mclaren,32.0,0,5,22.0,0.0,5.0
2004,11,sauber,18.0,0,6,15.0,0.0,6.0
2004,11,toyota,8.0,0,7,8.0,0.0,7.0
2004,11,jordan,5.0,0,8,5.0,0.0,8.0
2004,11,jaguar,4.0,0,9,3.0,0.0,9.0
2004,11,minardi,1.0,0,10,1.0,0.0,10.0
2004,12,ferrari,184.0,11,1,174.0,10.0,1.0
2004,12,renault,85.0,1,2,79.0,1.0,2.0
2004,12,bar,76.0,0,3,67.0,0.0,3.0
2004,12,williams,47.0,0,4,41.0,0.0,4.0
2004,12,mclaren,37.0,0,5,32.0,0.0,5.0
2004,12,sauber,18.0,0,6,18.0,0.0,6.0
2004,12,toyota,8.0,0,7,8.0,0.0,7.0
2004,12,jaguar,7.0,0,8,4.0,0.0,9.0
2004,12,jordan,5.0,0,9,5.0,0.0,8.0
2004,12,minardi,1.0,0,10,1.0,0.0,10.0
2004,13,ferrari,202.0,12,1,184.0,11.0,1.0
2004,13,renault,91.0,1,2,85.0,1.0,2.0
2004,13,bar,83.0,0,3,76.0,0.0,3.0
2004,13,williams,54.0,0,4,47.0,0.0,4.0
2004,13,mclaren,37.0,0,5,37.0,0.0,5.0
2004,13,sauber,19.0,0,6,18.0,0.0,6.0
2004,13,toyota,8.0,0,7,8.0,0.0,7.0
2004,13,jaguar,7.0,0,8,7.0,0.0,8.0
2004,13,jordan,5.0,0,9,5.0,0.0,9.0
2004,13,minardi,1.0,0,10,1.0,0.0,10.0
2004,14,ferrari,216.0,12,1,202.0,12.0,1.0
2004,14,renault,91.0,1,2,91.0,1.0,2.0
2004,14,bar,83.0,0,3,83.0,0.0,3.0
2004,14,williams,54.0,0,4,54.0,0.0,4.0
2004,14,mclaren,49.0,1,5,37.0,0.0,5.0
2004,14,sauber,28.0,0,6,19.0,0.0,6.0
2004,14,jaguar,10.0,0,7,7.0,0.0,8.0
2004,14,toyota,9.0,0,8,8.0,0.0,7.0
2004,14,jordan,5.0,0,9,5.0,0.0,9.0
2004,14,minardi,1.0,0,10,1.0,0.0,10.0
2004,15,ferrari,234.0,13,1,216.0,12.0,1.0
2004,15,bar,94.0,0,2,83.0,0.0,3.0
2004,15,renault,91.0,1,3,91.0,1.0,2.0
2004,15,williams,60.0,0,4,54.0,0.0,4.0
2004,15,mclaren,52.0,1,5,49.0,1.0,5.0
2004,15,sauber,29.0,0,6,28.0,0.0,6.0
2004,15,jaguar,10.0,0,7,10.0,0.0,7.0
2004,15,toyota,9.0,0,8,9.0,0.0,8.0
2004,15,jordan,5.0,0,9,5.0,0.0,9.0
2004,15,minardi,1.0,0,10,1.0,0.0,10.0
2004,16,ferrari,244.0,14,1,234.0,13.0,1.0
2004,16,bar,105.0,0,2,94.0,0.0,2.0
2004,16,renault,96.0,1,3,91.0,1.0,3.0
2004,16,williams,64.0,0,4,60.0,0.0,4.0
2004,16,mclaren,58.0,1,5,52.0,1.0,5.0
2004,16,sauber,32.0,0,6,29.0,0.0,6.0
2004,16,jaguar,10.0,0,7,10.0,0.0,7.0
2004,16,toyota,9.0,0,8,9.0,0.0,8.0
2004,16,jordan,5.0,0,9,5.0,0.0,9.0
2004,16,minardi,1.0,0,10,1.0,0.0,10.0
2004,17,ferrari,254.0,15,1,244.0,14.0,1.0
2004,17,bar,116.0,0,2,105.0,0.0,2.0
2004,17,renault,100.0,1,3,96.0,1.0,3.0
2004,17,williams,74.0,0,4,64.0,0.0,4.0
2004,17,mclaren,61.0,1,5,58.0,1.0,5.0
2004,17,sauber,33.0,0,6,32.0,0.0,6.0
2004,17,jaguar,10.0,0,7,10.0,0.0,7.0
2004,17,toyota,9.0,0,8,9.0,0.0,8.0
2004,17,jordan,5.0,0,9,5.0,0.0,9.0
2004,17,minardi,1.0,0,10,1.0,0.0,10.0
2004,18,ferrari,262.0,15,1,254.0,15.0,1.0
2004,18,bar,119.0,0,2,116.0,0.0,2.0
2004,18,renault,105.0,1,3,100.0,1.0,3.0
2004,18,williams,88.0,1,4,74.0,0.0,4.0
2004,18,mclaren,69.0,1,5,61.0,1.0,5.0
2004,18,sauber,34.0,0,6,33.0,0.0,6.0
2004,18,jaguar,10.0,0,7,10.0,0.0,7.0
2004,18,toyota,9.0,0,8,9.0,0.0,8.0
2004,18,jordan,5.0,0,9,5.0,0.0,9.0
2004,18,minardi,1.0,0,10,1.0,0.0,10.0
2005,1,renault,16.0,1,1,0.0,0.0,0.0
2005,1,ferrari,8.0,0,2,0.0,0.0,0.0
2005,1,red_bull,7.0,0,3,0.0,0.0,0.0
2005,1,williams,4.0,0,4,0.0,0.0,0.0
2005,1,mclaren,4.0,0,5,0.0,0.0,0.0
2005,1,toyota,0.0,0,6,0.0,0.0,0.0
2005,1,sauber,0.0,0,7,0.0,0.0,0.0
2005,1,jordan,0.0,0,8,0.0,0.0,0.0
2005,1,minardi,0.0,0,9,0.0,0.0,0.0
2005,2,renault,26.0,2,1,16.0,1.0,1.0
2005,2,toyota,12.0,0,2,0.0,0.0,6.0
2005,2,red_bull,11.0,0,3,7.0,0.0,3.0
2005,2,ferrari,10.0,0,4,8.0,0.0,2.0
2005,2,williams,10.0,0,5,4.0,0.0,4.0
2005,2,mclaren,9.0,0,6,4.0,0.0,5.0
2005,2,sauber,0.0,0,7,0.0,0.0,7.0
2005,2,jordan,0.0,0,8,0.0,0.0,8.0
2005,2,minardi,0.0,0,9,0.0,0.0,9.0
2005,3,renault,36.0,3,1,26.0,2.0,1.0
2005,3,toyota,25.0,0,2,12.0,0.0,2.0
2005,3,mclaren,19.0,0,3,9.0,0.0,6.0
2005,3,williams,13.0,0,4,10.0,0.0,5.0
2005,3,red_bull,12.0,0,5,11.0,0.0,3.0
2005,3,ferrari,10.0,0,6,10.0,0.0,4.0
2005,3,sauber,2.0,0,7,0.0,0.0,7.0
2005,3,jordan,0.0,0,8,0.0,0.0,8.0
2005,3,minardi,0.0,0,9,0.0,0.0,9.0
2005,4,renault,46.0,4,1,36.0,3.0,1.0
2005,4,toyota,29.0,0,2,25.0,0.0,2.0
2005,4,mclaren,25.0,0,3,19.0,0.0,3.0
2005,4,ferrari,18.0,0,4,10.0,0.0,6.0
2005,4,williams,18.0,0,5,13.0,0.0,4.0
2005,4,red_bull,13.0,0,6,12.0,0.0,5.0
2005,4,sauber,7.0,0,7,2.0,0.0,7.0
2005,4,jordan,0.0,0,8,0.0,0.0,8.0
2005,4,minardi,0.0,0,9,0.0,0.0,9.0
2005,5,renault,58.0,4,1,46.0,4.0,1.0
2005,5,toyota,40.0,0,2,29.0,0.0,2.0
2005,5,mclaren,37.0,1,3,25.0,0.0,3.0
2005,5,williams,21.0,0,4,18.0,0.0,5.0
2005,5,ferrari,18.0,0,5,18.0,0.0,4.0
2005,5,red_bull,14.0,0,6,13.0,0.0,6.0
2005,5,sauber,7.0,0,7,7.0,0.0,7.0
2005,5,jordan,0.0,0,8,0.0,0.0,8.0
2005,5,minardi,0.0,0,9,0.0,0.0,9.0
2005,5,bar,0.0,0,10,0.0,0.0,0.0
2005,6,renault,63.0,4,1,58.0,4.0,1.0
2005,6,mclaren,51.0,2,2,37.0,1.0,3.0
2005,6,toyota,43.0,0,3,40.0,0.0,2.0
2005,6,williams,35.0,0,4,21.0,0.0,4.0
2005,6,ferrari,21.0,0,5,18.0,0.0,5.0
2005,6,red_bull,14.0,0,6,14.0,0.0,6.0
2005,6,sauber,7.0,0,7,7.0,0.0,7.0
2005,6,jordan,0.0,0,8,0.0,0.0,8.0
2005,6,minardi,0.0,0,9,0.0,0.0,9.0
2005,7,renault,76.0,5,1,63.0,4.0,1.0
2005,7,mclaren,53.0,2,2,51.0,2.0,2.0
2005,7,toyota,44.0,0,3,43.0,0.0,3.0
2005,7,williams,43.0,0,4,35.0,0.0,4.0
2005,7,ferrari,31.0,0,5,21.0,0.0,5.0
2005,7,red_bull,19.0,0,6,14.0,0.0,6.0
2005,7,sauber,7.0,0,7,7.0,0.0,7.0
2005,7,jordan,0.0,0,8,0.0,0.0,8.0
2005,7,bar,0.0,0,9,0.0,0.0,0.0
2005,7,minardi,0.0,0,10,0.0,0.0,9.0
2005,8,renault,76.0,5,1,76.0,5.0,1.0
2005,8,mclaren,63.0,3,2,53.0,2.0,2.0
2005,8,williams,47.0,0,3,43.0,0.0,4.0
2005,8,toyota,47.0,0,4,44.0,0.0,3.0
2005,8,ferrari,45.0,0,5,31.0,0.0,5.0
2005,8,red_bull,22.0,0,6,19.0,0.0,6.0
2005,8,sauber,12.0,0,7,7.0,0.0,7.0
2005,8,jordan,0.0,0,8,0.0,0.0,8.0
2005,8,bar,0.0,0,9,0.0,0.0,9.0
2005,8,minardi,0.0,0,10,0.0,0.0,10.0
2005,9,renault,76.0,5,1,76.0,5.0,1.0
2005,9,mclaren,63.0,3,2,63.0,3.0,2.0
2005,9,ferrari,63.0,1,3,45.0,0.0,5.0
2005,9,williams,47.0,0,4,47.0,0.0,3.0
2005,9,toyota,47.0,0,5,47.0,0.0,4.0
2005,9,red_bull,22.0,0,6,22.0,0.0,6.0
2005,9,sauber,12.0,0,7,12.0,0.0,7.0
2005,9,jordan,11.0,0,8,0.0,0.0,8.0
2005,9,minardi,7.0,0,9,0.0,0.0,10.0
2005,9,bar,0.0,0,10,0.0,0.0,9.0
2005,10,renault,89.0,6,1,76.0,5.0,1.0
2005,10,mclaren,71.0,3,2,63.0,3.0,2.0
2005,10,ferrari,69.0,1,3,63.0,1.0,3.0
2005,10,toyota,53.0,0,4,47.0,0.0,5.0
2005,10,williams,47.0,0,5,47.0,0.0,4.0
2005,10,red_bull,22.0,0,6,22.0,0.0,6.0
2005,10,sauber,13.0,0,7,12.0,0.0,7.0
2005,10,jordan,11.0,0,8,11.0,0.0,8.0
2005,10,minardi,7.0,0,9,7.0,0.0,9.0
2005,10,bar,5.0,0,10,0.0,0.0,10.0
2005,11,renault,102.0,6,1,89.0,6.0,1.0
2005,11,mclaren,87.0,4,2,71.0,3.0,2.0
2005,11,ferrari,74.0,1,3,69.0,1.0,3.0
2005,11,toyota,54.0,0,4,53.0,0.0,4.0
2005,11,williams,47.0,0,5,47.0,0.0,5.0
2005,11,red_bull,22.0,0,6,22.0,0.0,6.0
2005,11,sauber,13.0,0,7,13.0,0.0,7.0
2005,11,jordan,11.0,0,8,11.0,0.0,8.0
2005,11,bar,9.0,0,9,5.0,0.0,10.0
2005,11,minardi,7.0,0,10,7.0,0.0,9.0
2005,12,renault,117.0,7,1,102.0,6.0,1.0
2005,12,mclaren,95.0,4,2,87.0,4.0,2.0
2005,12,ferrari,78.0,1,3,74.0,1.0,3.0
2005,12,toyota,57.0,0,4,54.0,0.0,4.0
2005,12,williams,47.0,0,5,47.0,0.0,5.0
2005,12,red_bull,24.0,0,6,22.0,0.0,6.0
2005,12,bar,15.0,0,7,9.0,0.0,9.0
2005,12,sauber,14.0,0,8,13.0,0.0,7.0
2005,12,jordan,11.0,0,9,11.0,0.0,8.0
2005,12,minardi,7.0,0,10,7.0,0.0,10.0
2005,13,renault,117.0,7,1,117.0,7.0,1.0
