season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
2007,13,raikkonen,74.0,3,3,68.0,3.0,4.0
2007,13,massa,69.0,3,4,69.0,3.0,3.0
2007,13,heidfeld,52.0,0,5,47.0,0.0,5.0
2007,13,kubica,33.0,0,6,29.0,0.0,6.0
2007,13,kovalainen,21.0,0,7,19.0,0.0,7.0
2007,13,fisichella,17.0,0,8,17.0,0.0,8.0
2007,13,wurz,13.0,0,9,13.0,0.0,9.0
2007,13,rosberg,12.0,0,10,9.0,0.0,10.0
2007,13,webber,8.0,0,11,8.0,0.0,11.0
2007,13,coulthard,8.0,0,12,8.0,0.0,12.0
2007,13,trulli,7.0,0,13,7.0,0.0,13.0
2007,13,ralf_schumacher,5.0,0,14,5.0,0.0,14.0
2007,13,sato,4.0,0,15,4.0,0.0,15.0
2007,13,button,2.0,0,16,1.0,0.0,16.0
2007,13,vettel,1.0,0,17,1.0,0.0,17.0
2007,13,barrichello,0.0,0,18,0.0,0.0,18.0
2007,13,speed,0.0,0,19,0.0,0.0,19.0
2007,13,davidson,0.0,0,20,0.0,0.0,20.0
2007,13,sutil,0.0,0,21,0.0,0.0,21.0
2007,13,albers,0.0,0,22,0.0,0.0,22.0
2007,13,liuzzi,0.0,0,23,0.0,0.0,23.0
2007,13,yamamoto,0.0,0,24,0.0,0.0,24.0
2007,14,hamilton,97.0,3,1,92.0,3.0,1.0
2007,14,alonso,95.0,4,2,89.0,4.0,2.0
2007,14,raikkonen,84.0,4,3,74.0,3.0,3.0
2007,14,massa,77.0,3,4,69.0,3.0,4.0
2007,14,heidfeld,56.0,0,5,52.0,0.0,5.0
2007,14,kubica,33.0,0,6,33.0,0.0,6.0
2007,14,kovalainen,22.0,0,7,21.0,0.0,7.0
2007,14,fisichella,17.0,0,8,17.0,0.0,8.0
2007,14,rosberg,15.0,0,9,12.0,0.0,10.0
2007,14,wurz,13.0,0,10,13.0,0.0,9.0
2007,14,webber,10.0,0,11,8.0,0.0,11.0
2007,14,coulthard,8.0,0,12,8.0,0.0,12.0
2007,14,trulli,7.0,0,13,7.0,0.0,13.0
2007,14,ralf_schumacher,5.0,0,14,5.0,0.0,14.0
2007,14,sato,4.0,0,15,4.0,0.0,15.0
2007,14,button,2.0,0,16,2.0,0.0,16.0
2007,14,vettel,1.0,0,17,1.0,0.0,17.0
2007,14,barrichello,0.0,0,18,0.0,0.0,18.0
2007,14,speed,0.0,0,19,0.0,0.0,19.0
2007,14,davidson,0.0,0,20,0.0,0.0,20.0
2007,14,liuzzi,0.0,0,21,0.0,0.0,23.0
2007,14,sutil,0.0,0,22,0.0,0.0,21.0
2007,14,albers,0.0,0,23,0.0,0.0,22.0
2007,14,yamamoto,0.0,0,24,0.0,0.0,24.0
2007,15,hamilton,107.0,4,1,97.0,3.0,1.0
2007,15,alonso,95.0,4,2,95.0,4.0,2.0
2007,15,raikkonen,90.0,4,3,84.0,4.0,3.0
2007,15,massa,80.0,3,4,77.0,3.0,4.0
2007,15,heidfeld,56.0,0,5,56.0,0.0,5.0
2007,15,kubica,35.0,0,6,33.0,0.0,6.0
2007,15,kovalainen,30.0,0,7,22.0,0.0,7.0
2007,15,fisichella,21.0,0,8,17.0,0.0,8.0
2007,15,rosberg,15.0,0,9,15.0,0.0,9.0
2007,15,wurz,13.0,0,10,13.0,0.0,10.0
2007,15,coulthard,13.0,0,11,8.0,0.0,12.0
2007,15,webber,10.0,0,12,10.0,0.0,11.0
2007,15,trulli,7.0,0,13,7.0,0.0,13.0
2007,15,ralf_schumacher,5.0,0,14,5.0,0.0,14.0
2007,15,sato,4.0,0,15,4.0,0.0,15.0
2007,15,button,2.0,0,16,2.0,0.0,16.0
2007,15,sutil,1.0,0,17,0.0,0.0,22.0
2007,15,vettel,1.0,0,18,1.0,0.0,17.0
2007,15,barrichello,0.0,0,19,0.0,0.0,18.0
2007,15,liuzzi,0.0,0,20,0.0,0.0,21.0
2007,15,speed,0.0,0,21,0.0,0.0,19.0
2007,15,davidson,0.0,0,22,0.0,0.0,20.0
2007,15,yamamoto,0.0,0,23,0.0,0.0,24.0
2007,15,albers,0.0,0,24,0.0,0.0,23.0
2007,16,hamilton,107.0,4,1,107.0,4.0,1.0
2007,16,alonso,103.0,4,2,95.0,4.0,2.0
2007,16,raikkonen,100.0,5,3,90.0,4.0,3.0
2007,16,massa,86.0,3,4,80.0,3.0,4.0
2007,16,heidfeld,58.0,0,5,56.0,0.0,5.0
2007,16,kubica,35.0,0,6,35.0,0.0,6.0
2007,16,kovalainen,30.0,0,7,30.0,0.0,7.0
2007,16,fisichella,21.0,0,8,21.0,0.0,8.0
2007,16,rosberg,15.0,0,9,15.0,0.0,9.0
2007,16,coulthard,14.0,0,10,13.0,0.0,11.0
2007,16,wurz,13.0,0,11,13.0,0.0,10.0
2007,16,webber,10.0,0,12,10.0,0.0,12.0
2007,16,trulli,7.0,0,13,7.0,0.0,13.0
2007,16,vettel,6.0,0,14,1.0,0.0,18.0
2007,16,button,6.0,0,15,2.0,0.0,16.0
2007,16,ralf_schumacher,5.0,0,16,5.0,0.0,14.0
2007,16,sato,4.0,0,17,4.0,0.0,15.0
2007,16,liuzzi,3.0,0,18,0.0,0.0,20.0
2007,16,sutil,1.0,0,19,1.0,0.0,17.0
2007,16,barrichello,0.0,0,20,0.0,0.0,19.0
2007,16,speed,0.0,0,21,0.0,0.0,21.0
2007,16,davidson,0.0,0,22,0.0,0.0,22.0
2007,16,yamamoto,0.0,0,23,0.0,0.0,23.0
2007,16,albers,0.0,0,24,0.0,0.0,24.0
2007,17,raikkonen,110.0,6,1,100.0,5.0,3.0
2007,17,hamilton,109.0,4,2,107.0,4.0,1.0
2007,17,alonso,109.0,4,3,103.0,4.0,2.0
2007,17,massa,94.0,3,4,86.0,3.0,4.0
2007,17,heidfeld,61.0,0,5,58.0,0.0,5.0
2007,17,kubica,39.0,0,6,35.0,0.0,6.0
2007,17,kovalainen,30.0,0,7,30.0,0.0,7.0
2007,17,fisichella,21.0,0,8,21.0,0.0,8.0
2007,17,rosberg,20.0,0,9,15.0,0.0,9.0
2007,17,coulthard,14.0,0,10,14.0,0.0,10.0
2007,17,wurz,13.0,0,11,13.0,0.0,11.0
2007,17,webber,10.0,0,12,10.0,0.0,12.0
2007,17,trulli,8.0,0,13,7.0,0.0,13.0
2007,17,vettel,6.0,0,14,6.0,0.0,14.0
2007,17,button,6.0,0,15,6.0,0.0,15.0
2007,17,ralf_schumacher,5.0,0,16,5.0,0.0,16.0
2007,17,sato,4.0,0,17,4.0,0.0,17.0
2007,17,liuzzi,3.0,0,18,3.0,0.0,18.0
2007,17,sutil,1.0,0,19,1.0,0.0,19.0
2007,17,barrichello,0.0,0,20,0.0,0.0,20.0
2007,17,speed,0.0,0,21,0.0,0.0,21.0
2007,17,nakajima,0.0,0,22,0.0,0.0,0.0
2007,17,davidson,0.0,0,23,0.0,0.0,22.0
2007,17,yamamoto,0.0,0,24,0.0,0.0,23.0
2007,17,albers,0.0,0,25,0.0,0.0,24.0
2008,1,hamilton,10.0,1,1,0.0,0.0,0.0
2008,1,heidfeld,8.0,0,2,0.0,0.0,0.0
2008,1,rosberg,6.0,0,3,0.0,0.0,0.0
2008,1,alonso,5.0,0,4,0.0,0.0,0.0
2008,1,kovalainen,4.0,0,5,0.0,0.0,0.0
2008,1,nakajima,3.0,0,6,0.0,0.0,0.0
2008,1,bourdais,2.0,0,7,0.0,0.0,0.0
2008,1,raikkonen,1.0,0,8,0.0,0.0,0.0
2008,2,hamilton,14.0,1,1,10.0,1.0,1.0
2008,2,raikkonen,11.0,1,2,1.0,0.0,8.0
2008,2,heidfeld,11.0,0,3,8.0,0.0,2.0
2008,2,kovalainen,10.0,0,4,4.0,0.0,5.0
2008,2,kubica,8.0,0,5,0.0,0.0,0.0
2008,2,rosberg,6.0,0,6,6.0,0.0,3.0
2008,2,alonso,6.0,0,7,5.0,0.0,4.0
2008,2,trulli,5.0,0,8,0.0,0.0,0.0
2008,2,nakajima,3.0,0,9,3.0,0.0,6.0
2008,2,bourdais,2.0,0,10,2.0,0.0,7.0
2008,2,webber,2.0,0,11,0.0,0.0,0.0
2008,2,coulthard,0.0,0,12,0.0,0.0,0.0
2008,2,button,0.0,0,13,0.0,0.0,0.0
2008,2,piquet_jr,0.0,0,14,0.0,0.0,0.0
2008,2,fisichella,0.0,0,15,0.0,0.0,0.0
2008,2,barrichello,0.0,0,16,0.0,0.0,0.0
2008,2,davidson,0.0,0,17,0.0,0.0,0.0
2008,2,sato,0.0,0,18,0.0,0.0,0.0
2008,3,raikkonen,19.0,1,1,11.0,1.0,2.0
2008,3,heidfeld,16.0,0,2,11.0,0.0,3.0
2008,3,hamilton,14.0,1,3,14.0,1.0,1.0
2008,3,kubica,14.0,0,4,8.0,0.0,5.0
2008,3,kovalainen,14.0,0,5,10.0,0.0,4.0
2008,3,massa,10.0,1,6,0.0,0.0,0.0
2008,3,trulli,8.0,0,7,5.0,0.0,8.0
2008,3,rosberg,7.0,0,8,6.0,0.0,6.0
2008,3,alonso,6.0,0,9,6.0,0.0,7.0
2008,3,webber,4.0,0,10,2.0,0.0,11.0
2008,3,nakajima,3.0,0,11,3.0,0.0,9.0
2008,3,bourdais,2.0,0,12,2.0,0.0,10.0
2008,3,coulthard,0.0,0,13,0.0,0.0,12.0
2008,3,glock,0.0,0,14,0.0,0.0,0.0
2008,3,button,0.0,0,15,0.0,0.0,13.0
2008,3,barrichello,0.0,0,16,0.0,0.0,16.0
2008,3,piquet_jr,0.0,0,17,0.0,0.0,14.0
2008,3,fisichella,0.0,0,18,0.0,0.0,15.0
2008,3,davidson,0.0,0,19,0.0,0.0,17.0
2008,3,sato,0.0,0,20,0.0,0.0,18.0
2008,3,sutil,0.0,0,21,0.0,0.0,0.0
2008,4,raikkonen,29.0,2,1,19.0,1.0,1.0
2008,4,hamilton,20.0,1,2,14.0,1.0,3.0
2008,4,kubica,19.0,0,3,14.0,0.0,4.0
2008,4,massa,18.0,1,4,10.0,1.0,6.0
2008,4,heidfeld,16.0,0,5,16.0,0.0,2.0
2008,4,kovalainen,14.0,0,6,14.0,0.0,5.0
2008,4,trulli,9.0,0,7,8.0,0.0,7.0
2008,4,webber,8.0,0,8,4.0,0.0,10.0
2008,4,rosberg,7.0,0,9,7.0,0.0,8.0
2008,4,alonso,6.0,0,10,6.0,0.0,9.0
2008,4,nakajima,5.0,0,11,3.0,0.0,11.0
2008,4,button,3.0,0,12,0.0,0.0,15.0
2008,4,bourdais,2.0,0,13,2.0,0.0,12.0
2008,4,glock,0.0,0,14,0.0,0.0,14.0
2008,4,coulthard,0.0,0,15,0.0,0.0,13.0
2008,4,fisichella,0.0,0,16,0.0,0.0,18.0
2008,4,barrichello,0.0,0,17,0.0,0.0,16.0
2008,4,piquet_jr,0.0,0,18,0.0,0.0,17.0
2008,4,sato,0.0,0,19,0.0,0.0,20.0
2008,4,davidson,0.0,0,20,0.0,0.0,19.0
2008,4,sutil,0.0,0,21,0.0,0.0,21.0
2008,5,raikkonen,35.0,2,1,29.0,2.0,1.0
2008,5,massa,28.0,2,2,18.0,1.0,4.0
2008,5,hamilton,28.0,1,3,20.0,1.0,2.0
2008,5,kubica,24.0,0,4,19.0,0.0,3.0
2008,5,heidfeld,20.0,0,5,16.0,0.0,5.0
2008,5,kovalainen,14.0,0,6,14.0,0.0,6.0
2008,5,webber,10.0,0,7,8.0,0.0,8.0
2008,5,alonso,9.0,0,8,6.0,0.0,10.0
2008,5,trulli,9.0,0,9,9.0,0.0,7.0
2008,5,rosberg,8.0,0,10,7.0,0.0,9.0
2008,5,nakajima,5.0,0,11,5.0,0.0,11.0
2008,5,button,3.0,0,12,3.0,0.0,12.0
2008,5,bourdais,2.0,0,13,2.0,0.0,13.0
2008,5,coulthard,0.0,0,14,0.0,0.0,15.0
2008,5,glock,0.0,0,15,0.0,0.0,14.0
2008,5,fisichella,0.0,0,16,0.0,0.0,16.0
2008,5,barrichello,0.0,0,17,0.0,0.0,17.0
2008,5,piquet_jr,0.0,0,18,0.0,0.0,18.0
2008,5,sato,0.0,0,19,0.0,0.0,19.0
2008,5,davidson,0.0,0,20,0.0,0.0,20.0
2008,5,sutil,0.0,0,21,0.0,0.0,21.0
2008,5,vettel,0.0,0,22,0.0,0.0,0.0
2008,6,hamilton,38.0,2,1,28.0,1.0,3.0
2008,6,raikkonen,35.0,2,2,35.0,2.0,1.0
2008,6,massa,34.0,2,3,28.0,2.0,2.0
2008,6,kubica,32.0,0,4,24.0,0.0,4.0
2008,6,heidfeld,20.0,0,5,20.0,0.0,5.0
2008,6,kovalainen,15.0,0,6,14.0,0.0,6.0
2008,6,webber,15.0,0,7,10.0,0.0,7.0
2008,6,alonso,9.0,0,8,9.0,0.0,8.0
2008,6,trulli,9.0,0,9,9.0,0.0,9.0
2008,6,rosberg,8.0,0,10,8.0,0.0,10.0
2008,6,nakajima,7.0,0,11,5.0,0.0,11.0
2008,6,vettel,4.0,0,12,0.0,0.0,22.0
2008,6,button,3.0,0,13,3.0,0.0,12.0
2008,6,barrichello,3.0,0,14,0.0,0.0,17.0
2008,6,bourdais,2.0,0,15,2.0,0.0,13.0
2008,6,coulthard,0.0,0,16,0.0,0.0,14.0
2008,6,glock,0.0,0,17,0.0,0.0,15.0
2008,6,fisichella,0.0,0,18,0.0,0.0,16.0
2008,6,piquet_jr,0.0,0,19,0.0,0.0,18.0
2008,6,sato,0.0,0,20,0.0,0.0,19.0
2008,6,davidson,0.0,0,21,0.0,0.0,20.0
2008,6,sutil,0.0,0,22,0.0,0.0,21.0
2008,7,kubica,42.0,1,1,32.0,0.0,4.0
2008,7,hamilton,38.0,2,2,38.0,2.0,1.0
2008,7,massa,38.0,2,3,34.0,2.0,3.0
2008,7,raikkonen,35.0,2,4,35.0,2.0,2.0
2008,7,heidfeld,28.0,0,5,20.0,0.0,5.0
2008,7,kovalainen,15.0,0,6,15.0,0.0,6.0
2008,7,webber,15.0,0,7,15.0,0.0,7.0
2008,7,trulli,12.0,0,8,9.0,0.0,9.0
2008,7,alonso,9.0,0,9,9.0,0.0,8.0
2008,7,rosberg,8.0,0,10,8.0,0.0,10.0
2008,7,nakajima,7.0,0,11,7.0,0.0,11.0
2008,7,coulthard,6.0,0,12,0.0,0.0,16.0
2008,7,glock,5.0,0,13,0.0,0.0,17.0
2008,7,vettel,5.0,0,14,4.0,0.0,12.0
2008,7,barrichello,5.0,0,15,3.0,0.0,14.0
2008,7,button,3.0,0,16,3.0,0.0,13.0
2008,7,bourdais,2.0,0,17,2.0,0.0,15.0
2008,7,fisichella,0.0,0,18,0.0,0.0,18.0
2008,7,piquet_jr,0.0,0,19,0.0,0.0,19.0
2008,7,sato,0.0,0,20,0.0,0.0,20.0
2008,7,davidson,0.0,0,21,0.0,0.0,21.0
2008,7,sutil,0.0,0,22,0.0,0.0,22.0
2008,8,massa,48.0,3,1,38.0,2.0,3.0
2008,8,kubica,46.0,1,2,42.0,1.0,1.0
2008,8,raikkonen,43.0,2,3,35.0,2.0,4.0
2008,8,hamilton,38.0,2,4,38.0,2.0,2.0
2008,8,heidfeld,28.0,0,5,28.0,0.0,5.0
2008,8,kovalainen,20.0,0,6,15.0,0.0,6.0
2008,8,trulli,18.0,0,7,12.0,0.0,8.0
2008,8,webber,18.0,0,8,15.0,0.0,7.0
2008,8,alonso,10.0,0,9,9.0,0.0,9.0
2008,8,rosberg,8.0,0,10,8.0,0.0,10.0
2008,8,nakajima,7.0,0,11,7.0,0.0,11.0
2008,8,coulthard,6.0,0,12,6.0,0.0,12.0
2008,8,glock,5.0,0,13,5.0,0.0,13.0
2008,8,vettel,5.0,0,14,5.0,0.0,14.0
2008,8,barrichello,5.0,0,15,5.0,0.0,15.0
2008,8,button,3.0,0,16,3.0,0.0,16.0
2008,8,piquet_jr,2.0,0,17,0.0,0.0,19.0
2008,8,bourdais,2.0,0,18,2.0,0.0,17.0
2008,8,fisichella,0.0,0,19,0.0,0.0,18.0
2008,8,sato,0.0,0,20,0.0,0.0,20.0
2008,8,davidson,0.0,0,21,0.0,0.0,21.0
2008,8,sutil,0.0,0,22,0.0,0.0,22.0
2008,9,hamilton,48.0,3,1,38.0,2.0,4.0
2008,9,massa,48.0,3,2,48.0,3.0,1.0
2008,9,raikkonen,48.0,2,3,43.0,2.0,3.0
2008,9,kubica,46.0,1,4,46.0,1.0,2.0
2008,9,heidfeld,36.0,0,5,28.0,0.0,5.0
2008,9,kovalainen,24.0,0,6,20.0,0.0,6.0
2008,9,trulli,20.0,0,7,18.0,0.0,7.0
2008,9,webber,18.0,0,8,18.0,0.0,8.0
2008,9,alonso,13.0,0,9,10.0,0.0,9.0
2008,9,barrichello,11.0,0,10,5.0,0.0,15.0
2008,9,rosberg,8.0,0,11,8.0,0.0,10.0
2008,9,nakajima,8.0,0,12,7.0,0.0,11.0
2008,9,coulthard,6.0,0,13,6.0,0.0,12.0
2008,9,glock,5.0,0,14,5.0,0.0,13.0
2008,9,vettel,5.0,0,15,5.0,0.0,14.0
2008,9,button,3.0,0,16,3.0,0.0,16.0
2008,9,bourdais,2.0,0,17,2.0,0.0,18.0
2008,9,piquet_jr,2.0,0,18,2.0,0.0,17.0
2008,9,fisichella,0.0,0,19,0.0,0.0,19.0
2008,9,sato,0.0,0,20,0.0,0.0,20.0
2008,9,davidson,0.0,0,21,0.0,0.0,21.0
2008,9,sutil,0.0,0,22,0.0,0.0,22.0
2008,10,hamilton,58.0,4,1,48.0,3.0,1.0
2008,10,massa,54.0,3,2,48.0,3.0,2.0
2008,10,raikkonen,51.0,2,3,48.0,2.0,3.0
2008,10,kubica,48.0,1,4,46.0,1.0,4.0
2008,10,heidfeld,41.0,0,5,36.0,0.0,5.0
2008,10,kovalainen,28.0,0,6,24.0,0.0,6.0
2008,10,trulli,20.0,0,7,20.0,0.0,7.0
2008,10,webber,18.0,0,8,18.0,0.0,8.0
2008,10,alonso,13.0,0,9,13.0,0.0,9.0
2008,10,barrichello,11.0,0,10,11.0,0.0,10.0
2008,10,piquet_jr,10.0,0,11,2.0,0.0,18.0
2008,10,rosberg,8.0,0,12,8.0,0.0,11.0
2008,10,nakajima,8.0,0,13,8.0,0.0,12.0
2008,10,coulthard,6.0,0,14,6.0,0.0,13.0
2008,10,vettel,6.0,0,15,5.0,0.0,15.0
2008,10,glock,5.0,0,16,5.0,0.0,14.0
2008,10,button,3.0,0,17,3.0,0.0,16.0
2008,10,bourdais,2.0,0,18,2.0,0.0,17.0
2008,10,fisichella,0.0,0,19,0.0,0.0,19.0
2008,10,sato,0.0,0,20,0.0,0.0,20.0
2008,10,sutil,0.0,0,21,0.0,0.0,22.0
2008,10,davidson,0.0,0,22,0.0,0.0,21.0
2008,11,hamilton,62.0,4,1,58.0,4.0,1.0
2008,11,raikkonen,57.0,2,2,51.0,2.0,3.0
2008,11,massa,54.0,3,3,54.0,3.0,2.0
2008,11,kubica,49.0,1,4,48.0,1.0,4.0
2008,11,heidfeld,41.0,0,5,41.0,0.0,5.0
2008,11,kovalainen,38.0,1,6,28.0,0.0,6.0
2008,11,trulli,22.0,0,7,20.0,0.0,7.0
2008,11,alonso,18.0,0,8,13.0,0.0,9.0
2008,11,webber,18.0,0,9,18.0,0.0,8.0
2008,11,glock,13.0,0,10,5.0,0.0,16.0
2008,11,piquet_jr,13.0,0,11,10.0,0.0,11.0
2008,11,barrichello,11.0,0,12,11.0,0.0,10.0
2008,11,rosberg,8.0,0,13,8.0,0.0,12.0
2008,11,nakajima,8.0,0,14,8.0,0.0,13.0
2008,11,coulthard,6.0,0,15,6.0,0.0,14.0
2008,11,vettel,6.0,0,16,6.0,0.0,15.0
2008,11,button,3.0,0,17,3.0,0.0,17.0
2008,11,bourdais,2.0,0,18,2.0,0.0,18.0
2008,11,fisichella,0.0,0,19,0.0,0.0,19.0
2008,11,sato,0.0,0,20,0.0,0.0,20.0
2008,11,sutil,0.0,0,21,0.0,0.0,21.0
2008,11,davidson,0.0,0,22,0.0,0.0,22.0
2008,12,hamilton,70.0,4,1,62.0,4.0,1.0
2008,12,massa,64.0,4,2,54.0,3.0,3.0
2008,12,raikkonen,57.0,2,3,57.0,2.0,2.0
2008,12,kubica,55.0,1,4,49.0,1.0,4.0
2008,12,kovalainen,43.0,1,5,38.0,1.0,6.0
2008,12,heidfeld,41.0,0,6,41.0,0.0,5.0
2008,12,trulli,26.0,0,7,22.0,0.0,7.0
2008,12,alonso,18.0,0,8,18.0,0.0,8.0
2008,12,webber,18.0,0,9,18.0,0.0,9.0
2008,12,glock,15.0,0,10,13.0,0.0,10.0
2008,12,piquet_jr,13.0,0,11,13.0,0.0,11.0
2008,12,barrichello,11.0,0,12,11.0,0.0,12.0
2008,12,rosberg,9.0,0,13,8.0,0.0,13.0
2008,12,vettel,9.0,0,14,6.0,0.0,16.0
2008,12,nakajima,8.0,0,15,8.0,0.0,14.0
2008,12,coulthard,6.0,0,16,6.0,0.0,15.0
2008,12,button,3.0,0,17,3.0,0.0,17.0
2008,12,bourdais,2.0,0,18,2.0,0.0,18.0
2008,12,fisichella,0.0,0,19,0.0,0.0,19.0
2008,12,sato,0.0,0,20,0.0,0.0,20.0
2008,12,sutil,0.0,0,21,0.0,0.0,21.0
2008,12,davidson,0.0,0,22,0.0,0.0,22.0
2008,13,hamilton,76.0,4,1,70.0,4.0,1.0
2008,13,massa,74.0,5,2,64.0,4.0,2.0
2008,13,kubica,58.0,1,3,55.0,1.0,4.0
2008,13,raikkonen,57.0,2,4,57.0,2.0,3.0
2008,13,heidfeld,49.0,0,5,41.0,0.0,6.0
2008,13,kovalainen,43.0,1,6,43.0,1.0,5.0
2008,13,trulli,26.0,0,7,26.0,0.0,7.0
2008,13,alonso,23.0,0,8,18.0,0.0,8.0
2008,13,webber,19.0,0,9,18.0,0.0,9.0
2008,13,glock,15.0,0,10,15.0,0.0,10.0
2008,13,piquet_jr,13.0,0,11,13.0,0.0,11.0
2008,13,vettel,13.0,0,12,9.0,0.0,14.0
2008,13,barrichello,11.0,0,13,11.0,0.0,12.0
2008,13,rosberg,9.0,0,14,9.0,0.0,13.0
2008,13,nakajima,8.0,0,15,8.0,0.0,15.0
2008,13,coulthard,6.0,0,16,6.0,0.0,16.0
2008,13,bourdais,4.0,0,17,2.0,0.0,18.0
2008,13,button,3.0,0,18,3.0,0.0,17.0
2008,13,fisichella,0.0,0,19,0.0,0.0,19.0
2008,13,sutil,0.0,0,20,0.0,0.0,21.0
2008,13,sato,0.0,0,21,0.0,0.0,20.0
2008,13,davidson,0.0,0,22,0.0,0.0,22.0
2008,14,hamilton,78.0,4,1,76.0,4.0,1.0
2008,14,massa,77.0,5,2,74.0,5.0,2.0
2008,14,kubica,64.0,1,3,58.0,1.0,3.0
2008,14,raikkonen,57.0,2,4,57.0,2.0,4.0
2008,14,heidfeld,53.0,0,5,49.0,0.0,5.0
2008,14,kovalainen,51.0,1,6,43.0,1.0,6.0
2008,14,alonso,28.0,0,7,23.0,0.0,8.0
2008,14,trulli,26.0,0,8,26.0,0.0,7.0
2008,14,vettel,23.0,1,9,13.0,0.0,12.0
2008,14,webber,20.0,0,10,19.0,0.0,9.0
2008,14,glock,15.0,0,11,15.0,0.0,10.0
2008,14,piquet_jr,13.0,0,12,13.0,0.0,11.0
2008,14,barrichello,11.0,0,13,11.0,0.0,13.0
2008,14,rosberg,9.0,0,14,9.0,0.0,14.0
2008,14,nakajima,8.0,0,15,8.0,0.0,15.0
2008,14,coulthard,6.0,0,16,6.0,0.0,16.0
2008,14,bourdais,4.0,0,17,4.0,0.0,17.0
2008,14,button,3.0,0,18,3.0,0.0,18.0
2008,14,fisichella,0.0,0,19,0.0,0.0,19.0
2008,14,sutil,0.0,0,20,0.0,0.0,20.0
2008,14,sato,0.0,0,21,0.0,0.0,21.0
2008,14,davidson,0.0,0,22,0.0,0.0,22.0
2008,15,hamilton,84.0,4,1,78.0,4.0,1.0
2008,15,massa,77.0,5,2,77.0,5.0,2.0
2008,15,kubica,64.0,1,3,64.0,1.0,3.0
2008,15,raikkonen,57.0,2,4,57.0,2.0,4.0
2008,15,heidfeld,56.0,0,5,53.0,0.0,5.0
2008,15,kovalainen,51.0,1,6,51.0,1.0,6.0
2008,15,alonso,38.0,1,7,28.0,0.0,7.0
2008,15,vettel,27.0,1,8,23.0,1.0,9.0
2008,15,trulli,26.0,0,9,26.0,0.0,8.0
2008,15,glock,20.0,0,10,15.0,0.0,11.0
2008,15,webber,20.0,0,11,20.0,0.0,10.0
2008,15,rosberg,17.0,0,12,9.0,0.0,14.0
2008,15,piquet_jr,13.0,0,13,13.0,0.0,12.0
2008,15,barrichello,11.0,0,14,11.0,0.0,13.0
2008,15,nakajima,9.0,0,15,8.0,0.0,15.0
2008,15,coulthard,8.0,0,16,6.0,0.0,16.0
2008,15,bourdais,4.0,0,17,4.0,0.0,17.0
2008,15,button,3.0,0,18,3.0,0.0,18.0
2008,15,fisichella,0.0,0,19,0.0,0.0,19.0
2008,15,sutil,0.0,0,20,0.0,0.0,20.0
2008,15,sato,0.0,0,21,0.0,0.0,21.0
2008,15,davidson,0.0,0,22,0.0,0.0,22.0
2008,16,hamilton,84.0,4,1,84.0,4.0,1.0
2008,16,massa,79.0,5,2,77.0,5.0,2.0
2008,16,kubica,72.0,1,3,64.0,1.0,3.0
2008,16,raikkonen,63.0,2,4,57.0,2.0,4.0
2008,16,heidfeld,56.0,0,5,56.0,0.0,5.0
2008,16,kovalainen,51.0,1,6,51.0,1.0,6.0
2008,16,alonso,48.0,2,7,38.0,1.0,7.0
2008,16,vettel,30.0,1,8,27.0,1.0,8.0
2008,16,trulli,30.0,0,9,26.0,0.0,9.0
2008,16,webber,21.0,0,10,20.0,0.0,11.0
2008,16,glock,20.0,0,11,20.0,0.0,10.0
2008,16,piquet_jr,18.0,0,12,13.0,0.0,13.0
2008,16,rosberg,17.0,0,13,17.0,0.0,12.0
2008,16,barrichello,11.0,0,14,11.0,0.0,14.0
2008,16,nakajima,9.0,0,15,9.0,0.0,15.0
2008,16,coulthard,8.0,0,16,8.0,0.0,16.0
2008,16,bourdais,4.0,0,17,4.0,0.0,17.0
2008,16,button,3.0,0,18,3.0,0.0,18.0
2008,16,fisichella,0.0,0,19,0.0,0.0,19.0
2008,16,sutil,0.0,0,20,0.0,0.0,20.0
2008,16,sato,0.0,0,21,0.0,0.0,21.0
2008,16,davidson,0.0,0,22,0.0,0.0,22.0
2008,17,hamilton,94.0,5,1,84.0,4.0,1.0
2008,17,massa,87.0,5,2,79.0,5.0,2.0
2008,17,kubica,75.0,1,3,72.0,1.0,3.0
2008,17,raikkonen,69.0,2,4,63.0,2.0,4.0
2008,17,heidfeld,60.0,0,5,56.0,0.0,5.0
2008,17,alonso,53.0,2,6,48.0,2.0,7.0
2008,17,kovalainen,51.0,1,7,51.0,1.0,6.0
2008,17,vettel,30.0,1,8,30.0,1.0,8.0
2008,17,trulli,30.0,0,9,30.0,0.0,9.0
2008,17,glock,22.0,0,10,20.0,0.0,11.0
2008,17,webber,21.0,0,11,21.0,0.0,10.0
2008,17,piquet_jr,19.0,0,12,18.0,0.0,12.0
2008,17,rosberg,17.0,0,13,17.0,0.0,13.0
2008,17,barrichello,11.0,0,14,11.0,0.0,14.0
2008,17,nakajima,9.0,0,15,9.0,0.0,15.0
2008,17,coulthard,8.0,0,16,8.0,0.0,16.0
2008,17,bourdais,4.0,0,17,4.0,0.0,17.0
2008,17,button,3.0,0,18,3.0,0.0,18.0
2008,17,fisichella,0.0,0,19,0.0,0.0,19.0
2008,17,sutil,0.0,0,20,0.0,0.0,20.0
2008,17,sato,0.0,0,21,0.0,0.0,21.0
