season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
2008,13,spa,barrichello,1972-05-23,Brazilian,honda,16,,Gearbox,0.0,19,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix
2008,13,spa,piquet_jr,1985-07-25,Brazilian,renault,12,,Spun off,0.0,20,http://en.wikipedia.org/wiki/2008_Belgian_Grand_Prix
2008,14,monza,vettel,1987-07-03,German,toro_rosso,1,5207494.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,kovalainen,1981-10-19,Finnish,mclaren,2,5220006.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,kubica,1984-12-07,Polish,bmw_sauber,11,5227965.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,alonso,1981-07-29,Spanish,renault,8,5231397.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,heidfeld,1977-05-10,German,bmw_sauber,10,5235242.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,massa,1981-04-25,Brazilian,ferrari,6,5236310.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,hamilton,1985-01-07,British,mclaren,15,5237406.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,webber,1976-08-27,Australian,red_bull,3,5239542.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,raikkonen,1979-10-17,Finnish,ferrari,14,5246962.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,piquet_jr,1985-07-25,Brazilian,renault,17,5261939.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,glock,1982-03-18,German,toyota,9,5266382.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,nakajima,1985-01-11,Japanese,williams,18,5269509.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,trulli,1974-07-13,Italian,toyota,7,5273448.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,rosberg,1985-06-27,German,williams,5,5276129.0,Finished,0.0,14,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,button,1980-01-19,British,honda,19,5280864.0,Finished,0.0,15,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,coulthard,1971-03-27,British,red_bull,13,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,barrichello,1972-05-23,Brazilian,honda,16,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,bourdais,1979-02-28,French,toro_rosso,4,,+1 Lap,0.0,18,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,sutil,1983-01-11,German,force_india,20,,+2 Laps,0.0,19,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,14,monza,fisichella,1973-01-14,Italian,force_india,12,,Accident,0.0,20,http://en.wikipedia.org/wiki/2008_Italian_Grand_Prix
2008,15,marina_bay,alonso,1981-07-29,Spanish,renault,15,7036304.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,rosberg,1985-06-27,German,williams,8,7039261.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,hamilton,1985-01-07,British,mclaren,2,7042221.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,glock,1982-03-18,German,toyota,7,7044459.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,vettel,1987-07-03,German,toro_rosso,6,7046572.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,heidfeld,1977-05-10,German,bmw_sauber,9,7047405.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,coulthard,1971-03-27,British,red_bull,14,7052691.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,nakajima,1985-01-11,Japanese,williams,10,7054793.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,button,1980-01-19,British,honda,12,7056189.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,kovalainen,1981-10-19,Finnish,mclaren,5,7063206.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,kubica,1984-12-07,Polish,bmw_sauber,4,7064279.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,bourdais,1979-02-28,French,toro_rosso,17,7065736.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,massa,1981-04-25,Brazilian,ferrari,1,7071474.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,fisichella,1973-01-14,Italian,force_india,20,7079875.0,Finished,0.0,14,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,raikkonen,1979-10-17,Finnish,ferrari,3,,Accident,0.0,15,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,trulli,1974-07-13,Italian,toyota,11,,Hydraulics,0.0,16,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,sutil,1983-01-11,German,force_india,19,,Accident,0.0,17,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,webber,1976-08-27,Australian,red_bull,13,,Transmission,0.0,18,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,barrichello,1972-05-23,Brazilian,honda,18,,Mechanical,0.0,19,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,15,marina_bay,piquet_jr,1985-07-25,Brazilian,renault,16,,Accident,0.0,20,http://en.wikipedia.org/wiki/2008_Singapore_Grand_Prix
2008,16,fuji,alonso,1981-07-29,Spanish,renault,4,5421892.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,kubica,1984-12-07,Polish,bmw_sauber,6,5427175.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,raikkonen,1979-10-17,Finnish,ferrari,2,5428292.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,piquet_jr,1985-07-25,Brazilian,renault,12,5442462.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,trulli,1974-07-13,Italian,toyota,7,5445659.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,vettel,1987-07-03,German,toro_rosso,9,5461099.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,massa,1981-04-25,Brazilian,ferrari,5,5468050.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,webber,1976-08-27,Australian,red_bull,13,5472703.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,heidfeld,1977-05-10,German,bmw_sauber,16,5476012.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,bourdais,1979-02-28,French,toro_rosso,10,5480977.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,rosberg,1985-06-27,German,williams,15,5483988.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,hamilton,1985-01-07,British,mclaren,1,5500792.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,barrichello,1972-05-23,Brazilian,honda,17,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,button,1980-01-19,British,honda,18,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,nakajima,1985-01-11,Japanese,williams,14,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,fisichella,1973-01-14,Italian,force_india,20,,Gearbox,0.0,16,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,kovalainen,1981-10-19,Finnish,mclaren,3,,Engine,0.0,17,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,sutil,1983-01-11,German,force_india,19,,Tyre,0.0,18,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,glock,1982-03-18,German,toyota,8,,Driver Seat,0.0,19,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,16,fuji,coulthard,1971-03-27,British,red_bull,11,,Collision,0.0,20,http://en.wikipedia.org/wiki/2008_Japanese_Grand_Prix
2008,17,shanghai,hamilton,1985-01-07,British,mclaren,1,5517403.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,massa,1981-04-25,Brazilian,ferrari,3,5532328.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,raikkonen,1979-10-17,Finnish,ferrari,2,5533848.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,alonso,1981-07-29,Spanish,renault,4,5535773.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,heidfeld,1977-05-10,German,bmw_sauber,9,5546326.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,kubica,1984-12-07,Polish,bmw_sauber,11,5550622.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,glock,1982-03-18,German,toyota,12,5559125.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,piquet_jr,1985-07-25,Brazilian,renault,10,5574048.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,vettel,1987-07-03,German,toro_rosso,6,5581742.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,coulthard,1971-03-27,British,red_bull,15,5592245.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,barrichello,1972-05-23,Brazilian,honda,13,5602464.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,nakajima,1985-01-11,Japanese,williams,17,5608250.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,bourdais,1979-02-28,French,toro_rosso,8,5608860.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,webber,1976-08-27,Australian,red_bull,16,5609825.0,Finished,0.0,14,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,rosberg,1985-06-27,German,williams,14,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,button,1980-01-19,British,honda,18,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,fisichella,1973-01-14,Italian,force_india,20,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,kovalainen,1981-10-19,Finnish,mclaren,5,,Hydraulics,0.0,18,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,sutil,1983-01-11,German,force_india,19,,Engine,0.0,19,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,17,shanghai,trulli,1974-07-13,Italian,toyota,7,,Collision,0.0,20,http://en.wikipedia.org/wiki/2008_Chinese_Grand_Prix
2008,18,interlagos,massa,1981-04-25,Brazilian,ferrari,1,5651435.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,alonso,1981-07-29,Spanish,renault,6,5664733.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,raikkonen,1979-10-17,Finnish,ferrari,3,5667670.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,vettel,1987-07-03,German,toro_rosso,7,5689446.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,hamilton,1985-01-07,British,mclaren,4,5690342.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,glock,1982-03-18,German,toyota,10,5695803.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,kovalainen,1981-10-19,Finnish,mclaren,5,5706509.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,trulli,1974-07-13,Italian,toyota,2,5719868.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,webber,1976-08-27,Australian,red_bull,12,5731101.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,heidfeld,1977-05-10,German,bmw_sauber,8,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,kubica,1984-12-07,Polish,bmw_sauber,13,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,rosberg,1985-06-27,German,williams,18,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,button,1980-01-19,British,honda,17,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,bourdais,1979-02-28,French,toro_rosso,9,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,barrichello,1972-05-23,Brazilian,honda,15,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,sutil,1983-01-11,German,force_india,20,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,nakajima,1985-01-11,Japanese,williams,16,,+2 Laps,0.0,17,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,fisichella,1973-01-14,Italian,force_india,19,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,piquet_jr,1985-07-25,Brazilian,renault,11,,Accident,0.0,19,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2008,18,interlagos,coulthard,1971-03-27,British,red_bull,14,,Collision,0.0,20,http://en.wikipedia.org/wiki/2008_Brazilian_Grand_Prix
2009,1,albert_park,button,1980-01-19,British,brawn,1,5655784.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,barrichello,1972-05-23,Brazilian,brawn,2,5656591.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,trulli,1974-07-13,Italian,toyota,20,5657388.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,glock,1982-03-18,German,toyota,19,5660219.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,alonso,1981-07-29,Spanish,renault,10,5660663.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,rosberg,1985-06-27,German,williams,5,5661506.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,buemi,1988-10-31,Swiss,toro_rosso,13,5661788.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,bourdais,1979-02-28,French,toro_rosso,17,5662082.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,sutil,1983-01-11,German,force_india,16,5662119.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,heidfeld,1977-05-10,German,bmw_sauber,9,5662869.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,fisichella,1973-01-14,Italian,force_india,15,5663158.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,webber,1976-08-27,Australian,red_bull,8,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,vettel,1987-07-03,German,red_bull,3,,Collision,0.0,13,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,kubica,1984-12-07,Polish,bmw_sauber,4,,Collision,0.0,14,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,raikkonen,1979-10-17,Finnish,ferrari,7,,Differential,0.0,15,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,massa,1981-04-25,Brazilian,ferrari,6,,Suspension,0.0,16,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,piquet_jr,1985-07-25,Brazilian,renault,14,,Spun off,0.0,17,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,nakajima,1985-01-11,Japanese,williams,11,,Accident,0.0,18,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,kovalainen,1981-10-19,Finnish,mclaren,12,,Collision,0.0,19,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,1,albert_park,hamilton,1985-01-07,British,mclaren,18,,Disqualified,0.0,20,http://en.wikipedia.org/wiki/2009_Australian_Grand_Prix
2009,2,sepang,button,1980-01-19,British,brawn,1,4252092.0,Finished,5.0,1,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,heidfeld,1977-05-10,German,bmw_sauber,10,4274814.0,Finished,4.0,2,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,glock,1982-03-18,German,toyota,3,4275605.0,Finished,3.0,3,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,trulli,1974-07-13,Italian,toyota,2,4298265.0,Finished,,4,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,barrichello,1972-05-23,Brazilian,brawn,8,4299452.0,Finished,2.0,5,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,webber,1976-08-27,Australian,red_bull,5,4304425.0,Finished,,6,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,hamilton,1985-01-07,British,mclaren,12,4312825.0,Finished,1.0,7,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,rosberg,1985-06-27,German,williams,4,4323668.0,Finished,,8,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,massa,1981-04-25,Brazilian,ferrari,16,4329024.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,bourdais,1979-02-28,French,toro_rosso,15,4354256.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,alonso,1981-07-29,Spanish,renault,9,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,nakajima,1985-01-11,Japanese,williams,11,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,piquet_jr,1985-07-25,Brazilian,renault,17,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,raikkonen,1979-10-17,Finnish,ferrari,7,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,vettel,1987-07-03,German,red_bull,13,,Spun off,0.0,15,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,buemi,1988-10-31,Swiss,toro_rosso,20,,Spun off,0.0,16,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,sutil,1983-01-11,German,force_india,19,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,fisichella,1973-01-14,Italian,force_india,18,,Spun off,0.0,18,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,kubica,1984-12-07,Polish,bmw_sauber,6,,Engine,0.0,19,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,2,sepang,kovalainen,1981-10-19,Finnish,mclaren,14,,Spun off,0.0,20,http://en.wikipedia.org/wiki/2009_Malaysian_Grand_Prix
2009,3,shanghai,vettel,1987-07-03,German,red_bull,1,7063485.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,webber,1976-08-27,Australian,red_bull,3,7074455.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,button,1980-01-19,British,brawn,5,7108460.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,barrichello,1972-05-23,Brazilian,brawn,4,7127189.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,kovalainen,1981-10-19,Finnish,mclaren,12,7128587.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,hamilton,1985-01-07,British,mclaren,9,7135351.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,glock,1982-03-18,German,toyota,19,7137961.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,buemi,1988-10-31,Swiss,toro_rosso,10,7139924.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,alonso,1981-07-29,Spanish,renault,2,7147794.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,raikkonen,1979-10-17,Finnish,ferrari,8,7155235.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,bourdais,1979-02-28,French,toro_rosso,15,7157641.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,heidfeld,1977-05-10,German,bmw_sauber,11,7159319.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,kubica,1984-12-07,Polish,bmw_sauber,17,7170338.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,fisichella,1973-01-14,Italian,force_india,20,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,rosberg,1985-06-27,German,williams,7,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,piquet_jr,1985-07-25,Brazilian,renault,16,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,sutil,1983-01-11,German,force_india,18,,Spun off,0.0,17,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,nakajima,1985-01-11,Japanese,williams,14,,Retired,0.0,18,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,massa,1981-04-25,Brazilian,ferrari,13,,Electronics,0.0,19,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,3,shanghai,trulli,1974-07-13,Italian,toyota,6,,Collision,0.0,20,http://en.wikipedia.org/wiki/2009_Chinese_Grand_Prix
2009,4,bahrain,button,1980-01-19,British,brawn,4,5508182.0,Finished,10.0,1,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,vettel,1987-07-03,German,red_bull,3,5515369.0,Finished,8.0,2,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,trulli,1974-07-13,Italian,toyota,1,5517352.0,Finished,6.0,3,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,hamilton,1985-01-07,British,mclaren,5,5530278.0,Finished,5.0,4,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,barrichello,1972-05-23,Brazilian,brawn,6,5545961.0,Finished,4.0,5,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,raikkonen,1979-10-17,Finnish,ferrari,10,5550239.0,Finished,3.0,6,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,glock,1982-03-18,German,toyota,2,5551062.0,Finished,2.0,7,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,alonso,1981-07-29,Spanish,renault,7,5560957.0,Finished,1.0,8,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,rosberg,1985-06-27,German,williams,9,5566380.0,Finished,0.0,9,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,piquet_jr,1985-07-25,Brazilian,renault,15,5573331.0,Finished,0.0,10,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,webber,1976-08-27,Australian,red_bull,18,5575823.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,kovalainen,1981-10-19,Finnish,mclaren,11,5586006.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,bourdais,1979-02-28,French,toro_rosso,20,5586987.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,massa,1981-04-25,Brazilian,ferrari,8,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,fisichella,1973-01-14,Italian,force_india,17,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
2009,4,bahrain,sutil,1983-01-11,German,force_india,19,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2009_Bahrain_Grand_Prix
